elapsed_time,servo_val,motor_speed
31.823,480,-70
31.855,480,-70
31.887,480,-70
31.919,480,-70
31.95,480,-70
31.983,480,-70
32.016,480,-70
32.047,480,-70
32.079,480,-70
32.128,480,-70
32.16,480,-70
32.191,480,-70
32.223,480,-70
32.255,480,-70
32.287,480,-70
32.32,480,-70
32.351,480,-70
32.383,480,-70
32.415,480,-70
32.447,480,-70
32.479,480,-70
32.526,480,-70
32.559,480,-70
32.591,480,-70
32.622,480,-70
32.654,480,-70
32.687,480,-70
32.718,480,-70
32.751,480,-70
32.784,480,-70
32.815,480,-70
32.847,480,-70
32.895,480,-70
32.928,480,-70
32.959,480,-70
32.99,480,-70
33.022,480,-70
33.054,480,-70
33.086,480,-70
33.12,480,-70
33.15,480,-70
33.182,480,-70
33.215,480,-70
33.247,480,-70
33.279,480,-70
33.328,480,-70
33.36,480,-70
33.391,480,-70
33.423,480,-70
33.455,480,-70
33.487,480,-70
33.518,480,-70
33.551,480,-70
33.584,480,-70
33.616,480,-70
33.647,480,-70
33.678,480,-70
33.728,480,-70
33.759,480,-70
33.792,480,-70
33.823,480,-70
33.856,480,-70
33.888,480,-70
33.919,480,-70
33.951,480,-70
33.984,480,-70
34.014,480,-70
34.047,480,-70
34.078,480,-70
34.127,480,-70
34.16,480,-70
34.192,480,-70
34.224,480,-70
34.256,480,-70
34.288,480,-70
34.32,480,-70
34.352,480,-70
34.383,480,-70
34.415,480,-70
34.447,570,-70
34.48,570,-70
34.527,570,-70
34.559,570,-70
34.591,570,-70
34.623,570,-70
34.655,570,-70
34.687,570,-70
34.719,570,-70
34.751,570,-70
34.784,570,-70
34.815,570,-70
34.846,570,-70
34.879,570,-70
34.928,680,-70
34.96,680,-70
34.992,680,-70
35.024,570,-70
35.054,570,-70
35.087,570,-70
35.118,570,-70
35.15,570,-70
35.183,570,-70
35.214,570,-70
35.246,570,-70
35.279,570,-70
35.312,570,-70
35.36,570,-70
35.391,570,-70
35.424,570,-70
35.456,570,-70
35.487,570,-70
35.52,570,-70
35.55,570,-70
35.583,570,-70
35.615,680,-70
35.648,680,-70
35.678,570,-70
35.727,570,-70
35.758,570,-70
35.791,570,-70
35.823,570,-70
35.856,570,-70
35.887,570,-70
35.919,570,-70
35.951,570,-70
35.984,570,-70
36.016,570,-70
36.047,570,-70
36.078,680,-70
36.127,680,-70
36.159,680,-70
36.192,570,-70
36.224,570,-70
36.256,570,-70
36.287,570,-70
36.32,570,-70
36.352,570,-70
36.384,570,-70
36.416,570,-70
36.448,570,-70
36.48,570,-70
36.512,570,-70
36.56,570,-70
36.59,570,-70
36.623,570,-70
36.655,570,-70
36.688,570,-70
36.72,570,-70
36.751,570,-70
36.783,570,-70
36.816,570,-70
36.848,570,-70
36.88,570,-70
36.912,570,-70
36.96,570,-70
36.991,570,-70
37.023,570,-70
37.055,570,-70
37.087,570,-70
37.119,570,-70
37.151,570,-70
37.185,570,-70
37.215,570,-70
37.248,570,-70
37.279,570,-70
37.31,570,-70
37.359,570,-70
37.391,570,-70
37.423,570,-70
37.455,570,-70
37.487,570,-70
37.52,570,-70
37.551,570,-70
37.583,570,-70
37.615,570,-70
37.646,570,-70
37.679,570,-70
37.711,570,-70
37.759,570,-70
37.792,570,-70
37.823,570,-70
37.855,570,-70
37.887,570,-70
37.919,570,-70
37.951,570,-70
37.984,570,-70
38.016,570,-70
38.047,570,-70
38.079,570,0
38.111,570,0
38.16,570,0
38.192,570,0
38.223,570,0
38.255,570,0
