elapsed_time,servo_val,motor_speed
14.39,680,200
14.422,680,200
14.453,680,200
14.486,680,200
14.517,680,200
14.548,680,200
14.598,680,200
14.629,680,200
14.66,680,200
14.693,680,200
14.725,680,200
14.756,680,200
14.79,680,200
14.821,680,200
14.853,570,200
14.886,570,200
14.917,570,200
14.951,570,200
14.999,570,200
15.029,570,200
15.061,570,200
15.092,570,200
15.125,570,200
15.157,570,200
15.19,570,200
15.22,570,200
15.253,570,200
15.284,680,200
15.317,680,200
15.349,680,200
15.397,680,200
15.429,680,200
15.46,680,200
15.492,680,200
15.524,680,200
15.572,680,200
15.595,680,200
15.636,680,200
15.654,680,200
15.684,680,200
15.717,680,200
15.749,680,200
15.797,680,200
15.828,680,200
15.86,570,200
15.892,570,200
15.924,570,200
15.956,570,200
15.989,570,200
16.02,570,200
16.052,570,200
16.084,570,200
16.117,570,200
16.149,680,200
16.196,680,200
16.229,680,200
16.26,680,200
16.292,680,200
16.324,680,200
16.358,680,200
16.39,680,200
16.421,680,200
16.453,680,200
16.484,680,200
16.518,680,200
16.549,680,200
16.596,680,200
16.629,680,200
16.662,680,200
16.692,680,200
16.725,680,200
16.756,680,200
16.789,680,200
16.82,680,200
16.853,680,200
16.885,680,200
16.918,680,200
16.95,680,200
16.998,680,200
17.029,680,200
17.061,680,200
17.093,680,200
17.125,680,200
17.158,680,200
17.189,680,200
17.221,680,200
17.254,680,200
17.285,680,200
17.317,680,200
17.348,680,200
17.382,680,200
17.429,680,200
17.462,680,200
17.494,680,200
17.525,680,200
17.557,680,200
17.59,680,200
17.621,680,200
17.654,680,200
17.685,680,200
17.716,680,200
17.749,680,200
17.798,680,200
17.829,680,200
17.86,680,200
17.892,680,200
17.925,680,200
17.957,680,200
17.989,680,200
18.021,680,200
18.053,680,200
18.085,680,200
18.117,680,200
18.149,680,200
18.182,680,200
18.229,680,200
18.26,680,200
18.293,680,200
18.326,680,200
18.356,680,200
18.389,680,200
18.421,680,200
18.453,680,200
18.485,680,200
18.517,680,200
18.549,680,200
18.582,680,200
18.629,680,200
18.661,680,200
18.693,680,200
18.724,680,200
18.758,680,200
18.789,680,200
18.821,680,200
18.853,680,200
18.884,680,200
18.916,680,200
18.949,680,200
18.998,680,200
19.029,680,200
19.062,680,200
19.093,680,200
19.126,680,200
19.157,680,200
19.19,680,200
19.222,680,200
19.253,680,200
19.284,680,200
19.317,680,200
19.349,680,200
19.381,680,200
19.43,680,200
19.462,680,200
19.493,680,200
19.526,680,200
19.557,680,200
19.589,680,200
19.621,680,200
19.653,680,200
19.685,680,200
19.717,680,200
19.749,680,200
19.781,680,200
19.83,680,200
19.861,680,200
19.892,680,200
19.925,680,200
19.957,680,200
19.989,680,200
20.021,680,200
20.054,680,200
20.086,680,200
20.116,680,200
20.148,680,200
20.182,680,200
20.23,680,200
20.262,680,200
20.292,680,200
20.324,680,200
20.356,680,200
20.389,680,200
20.421,680,200
20.454,680,200
20.485,680,200
20.517,680,200
20.549,680,200
20.582,680,200
20.629,680,200
20.661,680,200
20.693,680,200
20.725,680,200
20.757,680,200
20.789,680,200
20.82,680,200
20.854,680,200
20.886,680,200
20.916,680,200
20.95,680,200
20.982,680,200
21.03,680,200
21.061,680,200
21.094,680,200
21.125,680,200
21.157,680,200
21.19,680,200
21.221,570,200
21.253,570,200
21.286,570,200
21.319,570,200
21.35,570,200
21.381,570,200
21.414,570,200
21.462,570,200
21.493,570,200
21.525,570,200
21.557,570,200
21.588,570,200
21.62,570,200
21.653,570,200
21.684,570,200
21.717,570,200
21.749,570,200
21.781,570,200
21.828,570,200
21.861,570,200
21.893,570,200
21.924,570,200
21.957,570,200
21.989,570,200
22.021,570,200
22.053,570,200
22.086,570,200
22.117,480,200
22.15,480,200
22.181,480,200
22.212,570,200
22.262,570,200
22.293,570,200
22.325,570,200
22.358,570,200
22.389,570,200
22.421,570,200
22.453,570,200
22.485,570,200
22.517,570,200
22.548,570,200
22.582,570,200
22.614,570,200
22.66,570,200
22.694,570,200
22.726,570,200
22.757,570,200
22.789,570,200
22.82,570,200
22.854,570,200
22.886,570,200
22.918,570,200
22.949,570,200
22.982,570,200
23.029,570,200
23.062,570,200
23.094,570,200
23.126,570,200
23.158,570,200
23.19,570,200
23.221,570,200
23.253,570,200
23.285,570,200
23.317,570,200
23.349,570,200
23.382,570,200
23.414,570,200
23.462,570,200
23.493,570,200
23.526,570,200
23.557,570,200
23.589,570,200
23.621,570,200
23.654,570,200
23.684,570,200
23.717,570,200
23.748,570,200
23.781,570,200
23.812,570,200
23.862,570,200
23.893,570,200
23.926,480,200
23.956,480,200
23.989,480,200
24.021,480,200
24.054,480,200
24.087,480,200
24.117,480,200
24.149,480,200
24.181,480,200
24.213,480,200
24.26,480,200
24.293,480,200
24.325,480,200
24.357,480,200
